Cause of death,Age of mother,Mother's education,Birth weight,Age of infant at death,Deaths,Births,Death rate per 1000,Year
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,High school graduate or GED completed,500 - 999 grams,1 - 23 hours,11.0,472.0,23.46 (Unreliable),2013
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,"Some college credit, but not a degree",499 grams or less,Under 1 hour,22.0,162.0,133.02,2013
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,"Some college credit, but not a degree",499 grams or less,1 - 23 hours,23.0,162.0,144.0,2013
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,"Associate degree (AA, AS)",499 grams or less,1 - 23 hours,16.0,69.0,235.53 (Unreliable),2013
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,"Bachelor's degree (BA, AB, BS)",499 grams or less,1 - 23 hours,25.0,145.0,175.57,2013
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,"Bachelor's degree (BA, AB, BS)",500 - 999 grams,1 - 23 hours,12.0,522.0,23.65 (Unreliable),2013
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",499 grams or less,Under 1 hour,11.0,68.0,164.94 (Unreliable),2013
"Extremely low birth weight or extreme immaturity (P07.0,P07.2)",35-39 years,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",499 grams or less,1 - 23 hours,12.0,68.0,178.81 (Unreliable),2013
"Other low birth weight or preterm (P07.1,P07.3)",15-19 years,9th through 12th grade with no diploma,499 grams or less,Under 1 hour,12.0,199.0,60.85 (Unreliable),2013
"Other low birth weight or preterm (P07.1,P07.3)",15-19 years,9th through 12th grade with no diploma,499 grams or less,1 - 23 hours,10.0,199.0,50.61 (Unreliable),2013
"Other low birth weight or preterm (P07.1,P07.3)",15-19 years,High school graduate or GED completed,499 grams or less,1 - 23 hours,12.0,176.0,69.40 (Unreliable),2013
"Other low birth weight or preterm (P07.1,P07.3)",20-24 years,9th through 12th grade with no diploma,499 grams or less,Under 1 hour,10.0,194.0,51.91 (Unreliable),2013
"Other low birth weight or preterm (P07.1,P07.3)",20-24 years,High school graduate or GED completed,499 grams or less,Under 1 hour,24.0,544.0,44.42,2013
"Other low birth weight or preterm (P07.1,P07.3)",20-24 years,High school graduate or GED completed,499 grams or less,1 - 23 hours,43.0,544.0,78.47,2013
"Other low birth weight or preterm (P07.1,P07.3)",20-24 years,High school graduate or GED completed,500 - 999 grams,Under 1 hour,11.0,1712.0,6.48 (Unreliable),2013
"Other low birth weight or preterm (P07.1,P07.3)",20-24 years,High school graduate or GED completed,500 - 999 grams,1 - 23 hours,15.0,1712.0,8.86 (Unreliable),2013
"Other low birth weight or preterm (P07.1,P07.3)",20-24 years,"Some college credit, but not a degree",499 grams or less,Under 1 hour,13.0,387.0,34.14 (Unreliable),2013
"Other low birth weight or preterm (P07.1,P07.3)",20-24 years,"Some college credit, but not a degree",499 grams or less,1 - 23 hours,21.0,387.0,55.42,2013
"Other low birth weight or preterm (P07.1,P07.3)",25-29 years,High school graduate or GED completed,499 grams or less,Under 1 hour,10.0,447.0,22.65 (Unreliable),2013
"Other low birth weight or preterm (P07.1,P07.3)",25-29 years,High school graduate or GED completed,499 grams or less,1 - 23 hours,19.0,447.0,43.30 (Unreliable),2013
"Other low birth weight or preterm (P07.1,P07.3)",25-29 years,"Some college credit, but not a degree",499 grams or less,Under 1 hour,14.0,404.0,34.89 (Unreliable),2013
"Other low birth weight or preterm (P07.1,P07.3)",25-29 years,"Some college credit, but not a degree",499 grams or less,1 - 23 hours,19.0,404.0,47.24 (Unreliable),2013
"Other low birth weight or preterm (P07.1,P07.3)",25-29 years,"Associate degree (AA, AS)",499 grams or less,Under 1 hour,13.0,142.0,91.66 (Unreliable),2013
"Other low birth weight or preterm (P07.1,P07.3)",25-29 years,"Bachelor's degree (BA, AB, BS)",499 grams or less,Under 1 hour,15.0,209.0,72.50 (Unreliable),2013
"Other low birth weight or preterm (P07.1,P07.3)",30-34 years,High school graduate or GED completed,499 grams or less,1 - 23 hours,12.0,286.0,43.05 (Unreliable),2013
"Other low birth weight or preterm (P07.1,P07.3)",30-34 years,"Some college credit, but not a degree",499 grams or less,1 - 23 hours,13.0,239.0,55.12 (Unreliable),2013
"Other low birth weight or preterm (P07.1,P07.3)",30-34 years,"Bachelor's degree (BA, AB, BS)",499 grams or less,Under 1 hour,10.0,259.0,39.15 (Unreliable),2013
"Other low birth weight or preterm (P07.1,P07.3)",30-34 years,"Bachelor's degree (BA, AB, BS)",499 grams or less,1 - 23 hours,22.0,259.0,85.3,2013
"Other low birth weight or preterm (P07.1,P07.3)",35-39 years,"Bachelor's degree (BA, AB, BS)",499 grams or less,1 - 23 hours,10.0,145.0,69.13 (Unreliable),2013
#Respiratory distress of newborn (P22),20-24 years,High school graduate or GED completed,500 - 999 grams,1 - 6 days,11.0,1712.0,6.52 (Unreliable),2013
#Respiratory distress of newborn (P22),20-24 years,"Some college credit, but not a degree",500 - 999 grams,1 - 6 days,10.0,1187.0,8.50 (Unreliable),2013
#Respiratory distress of newborn (P22),25-29 years,High school graduate or GED completed,500 - 999 grams,1 - 6 days,11.0,1218.0,9.19 (Unreliable),2013
#Respiratory distress of newborn (P22),25-29 years,"Some college credit, but not a degree",500 - 999 grams,1 - 23 hours,13.0,1190.0,11.11 (Unreliable),2013
#Respiratory distress of newborn (P22),25-29 years,"Some college credit, but not a degree",500 - 999 grams,1 - 6 days,11.0,1190.0,9.47 (Unreliable),2013
Other respiratory conditions originating in the perinatal period (P23-P28),20-24 years,High school graduate or GED completed,500 - 999 grams,1 - 6 days,10.0,1712.0,5.98 (Unreliable),2013
Infections specific to the perinatal period (P35-P39),20-24 years,9th through 12th grade with no diploma,500 - 999 grams,7 - 27 days,10.0,711.0,14.17 (Unreliable),2013
Infections specific to the perinatal period (P35-P39),20-24 years,High school graduate or GED completed,500 - 999 grams,7 - 27 days,19.0,1712.0,11.12 (Unreliable),2013
Infections specific to the perinatal period (P35-P39),20-24 years,"Some college credit, but not a degree",500 - 999 grams,7 - 27 days,11.0,1187.0,9.33 (Unreliable),2013
Infections specific to the perinatal period (P35-P39),25-29 years,"Some college credit, but not a degree",500 - 999 grams,7 - 27 days,12.0,1190.0,10.12 (Unreliable),2013
Infections specific to the perinatal period (P35-P39),25-29 years,"Bachelor's degree (BA, AB, BS)",500 - 999 grams,7 - 27 days,10.0,711.0,14.13 (Unreliable),2013
#Bacterial sepsis of newborn (P36),20-24 years,High school graduate or GED completed,500 - 999 grams,7 - 27 days,17.0,1712.0,9.95 (Unreliable),2013
#Bacterial sepsis of newborn (P36),25-29 years,"Some college credit, but not a degree",500 - 999 grams,7 - 27 days,12.0,1190.0,10.12 (Unreliable),2013
Hemorrhagic and hematological disorders of newborn (P50-P61),15-19 years,9th through 12th grade with no diploma,500 - 999 grams,1 - 6 days,15.0,711.0,21.49 (Unreliable),2013
Hemorrhagic and hematological disorders of newborn (P50-P61),20-24 years,9th through 12th grade with no diploma,500 - 999 grams,1 - 6 days,11.0,711.0,15.83 (Unreliable),2013
Hemorrhagic and hematological disorders of newborn (P50-P61),20-24 years,High school graduate or GED completed,500 - 999 grams,1 - 6 days,11.0,1712.0,6.54 (Unreliable),2013
Hemorrhagic and hematological disorders of newborn (P50-P61),20-24 years,"Some college credit, but not a degree",500 - 999 grams,1 - 6 days,13.0,1187.0,11.20 (Unreliable),2013
Hemorrhagic and hematological disorders of newborn (P50-P61),20-24 years,"Some college credit, but not a degree",500 - 999 grams,7 - 27 days,10.0,1187.0,8.45 (Unreliable),2013
Hemorrhagic and hematological disorders of newborn (P50-P61),30-34 years,High school graduate or GED completed,500 - 999 grams,1 - 6 days,12.0,939.0,13.05 (Unreliable),2013
"#Neonatal hemorrhage (P50-P52,P54)",15-19 years,9th through 12th grade with no diploma,500 - 999 grams,1 - 6 days,15.0,711.0,21.49 (Unreliable),2013
"#Neonatal hemorrhage (P50-P52,P54)",20-24 years,9th through 12th grade with no diploma,500 - 999 grams,1 - 6 days,10.0,711.0,14.32 (Unreliable),2013
"#Neonatal hemorrhage (P50-P52,P54)",20-24 years,High school graduate or GED completed,500 - 999 grams,1 - 6 days,10.0,1712.0,5.96 (Unreliable),2013
"#Neonatal hemorrhage (P50-P52,P54)",20-24 years,"Some college credit, but not a degree",500 - 999 grams,1 - 6 days,11.0,1187.0,9.50 (Unreliable),2013
"#Neonatal hemorrhage (P50-P52,P54)",30-34 years,High school graduate or GED completed,500 - 999 grams,1 - 6 days,11.0,939.0,11.98 (Unreliable),2013
#Necrotizing enterocolitis of newborn (P77),20-24 years,High school graduate or GED completed,500 - 999 grams,7 - 27 days,15.0,1712.0,8.80 (Unreliable),2013
#Necrotizing enterocolitis of newborn (P77),20-24 years,"Some college credit, but not a degree",1000 - 1499 grams,7 - 27 days,10.0,1619.0,6.21 (Unreliable),2013
#Necrotizing enterocolitis of newborn (P77),25-29 years,High school graduate or GED completed,500 - 999 grams,7 - 27 days,11.0,1218.0,9.06 (Unreliable),2013
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",20-24 years,High school graduate or GED completed,499 grams or less,Under 1 hour,14.0,544.0,26.27 (Unreliable),2013
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",20-24 years,High school graduate or GED completed,499 grams or less,1 - 23 hours,19.0,544.0,35.61 (Unreliable),2013
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",20-24 years,High school graduate or GED completed,500 - 999 grams,Under 1 hour,13.0,1712.0,7.69 (Unreliable),2013
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",20-24 years,High school graduate or GED completed,500 - 999 grams,7 - 27 days,12.0,1712.0,7.05 (Unreliable),2013
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",20-24 years,"Some college credit, but not a degree",499 grams or less,1 - 23 hours,14.0,387.0,37.13 (Unreliable),2013
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",25-29 years,High school graduate or GED completed,499 grams or less,1 - 23 hours,15.0,447.0,34.03 (Unreliable),2013
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",25-29 years,"Some college credit, but not a degree",499 grams or less,1 - 23 hours,15.0,404.0,37.68 (Unreliable),2013
"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)",30-34 years,"Some college credit, but not a degree",500 - 999 grams,7 - 27 days,10.0,956.0,10.49 (Unreliable),2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",15-19 years,9th through 12th grade with no diploma,1000 - 1499 grams,1 - 23 hours,11.0,902.0,12.46 (Unreliable),2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",15-19 years,9th through 12th grade with no diploma,1500 - 1999 grams,1 - 23 hours,14.0,1920.0,7.44 (Unreliable),2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",15-19 years,9th through 12th grade with no diploma,2500 - 2999 grams,28 - 364 days,15.0,25632.0,0.59 (Unreliable),2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",15-19 years,9th through 12th grade with no diploma,3000 - 3499 grams,28 - 364 days,12.0,44322.0,0.27 (Unreliable),2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",15-19 years,High school graduate or GED completed,3000 - 3499 grams,28 - 364 days,10.0,37987.0,0.26 (Unreliable),2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,9th through 12th grade with no diploma,1500 - 1999 grams,1 - 23 hours,15.0,2203.0,6.87 (Unreliable),2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,9th through 12th grade with no diploma,2000 - 2499 grams,28 - 364 days,11.0,7950.0,1.39 (Unreliable),2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,9th through 12th grade with no diploma,2500 - 2999 grams,28 - 364 days,16.0,29235.0,0.55 (Unreliable),2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,9th through 12th grade with no diploma,3000 - 3499 grams,28 - 364 days,15.0,50853.0,0.30 (Unreliable),2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,High school graduate or GED completed,500 - 999 grams,1 - 23 hours,13.0,1712.0,7.82 (Unreliable),2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,High school graduate or GED completed,1000 - 1499 grams,1 - 23 hours,11.0,2227.0,5.03 (Unreliable),2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,High school graduate or GED completed,1500 - 1999 grams,Under 1 hour,10.0,4522.0,2.22 (Unreliable),2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,High school graduate or GED completed,1500 - 1999 grams,1 - 23 hours,26.0,4522.0,5.84,2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,High school graduate or GED completed,1500 - 1999 grams,1 - 6 days,12.0,4522.0,2.68 (Unreliable),2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,High school graduate or GED completed,1500 - 1999 grams,28 - 364 days,14.0,4522.0,3.10 (Unreliable),2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,High school graduate or GED completed,2000 - 2499 grams,1 - 23 hours,25.0,16633.0,1.48,2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,High school graduate or GED completed,2000 - 2499 grams,1 - 6 days,10.0,16633.0,0.62 (Unreliable),2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,High school graduate or GED completed,2000 - 2499 grams,28 - 364 days,12.0,16633.0,0.72 (Unreliable),2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,High school graduate or GED completed,2500 - 2999 grams,1 - 23 hours,10.0,64091.0,0.16 (Unreliable),2013
"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",20-24 years,High school graduate or GED completed,2500 - 2999 grams,1 - 6 days,10.0,64091.0,0.16 (Unreliable),2013
