Cause of death,Age of mother,Mother's education,Birth weight,Age of infant at death,Deaths,Births,Death rate per 1000,Year
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,"Associate degree (AA, AS)",500 - 999,1 - 23 hours,13.0,371,35.3,2012
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,College Graduate or Higher,499 or less,Under 1 hour,43.0,247,172.59,2012
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,College Graduate or Higher,499 or less,1 - 23 hours,54.5,247,229.98,2012
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,College Graduate or Higher,500 - 999,Under 1 hour,14.0,931,15.33,2012
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,College Graduate or Higher,500 - 999,1 - 23 hours,26.0,931,28.36,2012
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",499 or less,Under 1 hour,24.0,130,185.63,2012
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",499 or less,1 - 23 hours,28.0,130,218.48,2012
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",500 - 999,1 - 23 hours,11.0,404,27.6,2012
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,High School Graduate,499 or less,Under 1 hour,19.0,129,148.42,2012
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,High School Graduate,499 or less,1 - 23 hours,33.0,129,251.96,2012
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,High School Graduate,500 - 999,1 - 23 hours,13.0,455,29.12,2012
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,Some College Education,499 or less,Under 1 hour,14.0,108,131.06,2012
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,Some College Education,499 or less,1 - 23 hours,24.0,108,224.11,2012
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,Some College Education,500 - 999,1 - 23 hours,13.0,473,27.78,2012
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,"Associate degree (AA, AS)",499 or less,1 - 23 hours,12.0,57,213.06,2012
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,College Graduate or Higher,499 or less,Under 1 hour,18.0,115,159.31,2012
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,College Graduate or Higher,499 or less,1 - 23 hours,19.0,115,167.77,2012
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,College Graduate or Higher,500 - 999,1 - 23 hours,11.0,444,24.95,2012
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",499 or less,1 - 23 hours,17.0,63,261.32,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",15-19,High School Incomplete,499 or less,Under 1 hour,35.0,254,136.31,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",15-19,High School Incomplete,499 or less,1 - 23 hours,54.5,254,231.69,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",15-19,High School Incomplete,500 - 999,Under 1 hour,11.0,830,13.48,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",15-19,High School Incomplete,500 - 999,1 - 23 hours,36.0,830,43.95,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",15-19,High School Incomplete,500 - 999,1 - 6,14.0,830,17.1,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",15-19,High School Graduate,499 or less,Under 1 hour,26.0,180,146.96,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",15-19,High School Graduate,499 or less,1 - 23 hours,45.0,180,252.44,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",15-19,High School Graduate,500 - 999,Under 1 hour,13.0,625,20.9,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",15-19,High School Graduate,500 - 999,1 - 23 hours,24.0,625,38.74,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",15-19,Some College Education,499 or less,1 - 23 hours,20.0,54,261.32,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24,High School Incomplete,499 or less,Under 1 hour,29.0,231,126.9,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24,High School Incomplete,499 or less,1 - 23 hours,54.0,231,233.4,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24,High School Incomplete,500 - 999,1 - 23 hours,30.0,737,41.27,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24,High School Graduate,499 or less,Under 1 hour,54.5,572,141.58,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24,High School Graduate,499 or less,1 - 23 hours,54.5,572,259.32,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24,High School Graduate,499 or less,1 - 6,14.0,572,24.95,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24,High School Graduate,500 - 999,Under 1 hour,21.0,1739,12.14,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24,High School Graduate,500 - 999,1 - 23 hours,54.5,1739,32.67,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24,High School Graduate,500 - 999,1 - 6,13.0,1739,7.57,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24,Some College Education,499 or less,Under 1 hour,54.5,355,171.29,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24,Some College Education,499 or less,1 - 23 hours,54.5,355,230.15,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24,Some College Education,500 - 999,Under 1 hour,24.0,1315,18.39,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24,Some College Education,500 - 999,1 - 23 hours,36.0,1315,27.71,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24,"Associate degree (AA, AS)",499 or less,1 - 23 hours,15.0,56,261.32,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24,College Graduate or Higher,499 or less,Under 1 hour,10.0,42,241.94,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24,College Graduate or Higher,499 or less,1 - 23 hours,10.0,42,240.24,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,Elementary School or Less,499 or less,1 - 23 hours,15.0,36,261.32,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,High School Incomplete,499 or less,Under 1 hour,33.0,183,182.41,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,High School Incomplete,499 or less,1 - 23 hours,45.0,183,244.58,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,High School Incomplete,500 - 999,1 - 23 hours,16.0,529,30.73,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,High School Graduate,499 or less,Under 1 hour,54.5,384,143.08,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,High School Graduate,499 or less,1 - 23 hours,54.5,384,193.07,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,High School Graduate,500 - 999,Under 1 hour,18.0,1269,14.38,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,High School Graduate,500 - 999,1 - 23 hours,37.0,1269,28.77,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,High School Graduate,500 - 999,1 - 6,10.0,1269,8.04,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,Some College Education,499 or less,Under 1 hour,54.5,353,174.95,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,Some College Education,499 or less,1 - 23 hours,54.5,353,224.23,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,Some College Education,500 - 999,Under 1 hour,20.0,1210,16.77,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,Some College Education,500 - 999,1 - 23 hours,25.0,1210,20.92,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,"Associate degree (AA, AS)",499 or less,Under 1 hour,22.0,109,203.45,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,"Associate degree (AA, AS)",499 or less,1 - 23 hours,24.0,109,222.86,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,"Associate degree (AA, AS)",500 - 999,1 - 23 hours,13.0,425,31.13,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,College Graduate or Higher,499 or less,Under 1 hour,34.0,199,172.25,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,College Graduate or Higher,499 or less,1 - 23 hours,42.0,199,213.46,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,College Graduate or Higher,500 - 999,Under 1 hour,12.0,723,16.74,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,College Graduate or Higher,500 - 999,1 - 23 hours,29.0,723,40.44,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,College Graduate or Higher,500 - 999,1 - 6,10.0,723,14.09,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",499 or less,Under 1 hour,10.0,55,182.89,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",499 or less,1 - 23 hours,10.0,55,185.75,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34,Elementary School or Less,499 or less,1 - 23 hours,12.0,49,248.69,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34,High School Incomplete,499 or less,Under 1 hour,18.0,109,167.25,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34,High School Incomplete,499 or less,1 - 23 hours,28.0,109,252.67,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34,High School Incomplete,500 - 999,1 - 23 hours,12.0,358,34.0,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34,High School Graduate,499 or less,Under 1 hour,33.0,255,131.02,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34,High School Graduate,499 or less,1 - 23 hours,54.5,255,233.66,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34,High School Graduate,500 - 999,Under 1 hour,11.0,851,13.09,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34,High School Graduate,500 - 999,1 - 23 hours,24.0,851,28.5,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34,Some College Education,499 or less,Under 1 hour,38.0,253,151.42,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34,Some College Education,499 or less,1 - 23 hours,54.5,253,247.39,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34,Some College Education,500 - 999,Under 1 hour,17.0,795,21.56,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34,Some College Education,500 - 999,1 - 23 hours,18.0,795,23.03,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34,"Associate degree (AA, AS)",499 or less,Under 1 hour,12.0,96,126.28,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34,"Associate degree (AA, AS)",499 or less,1 - 23 hours,15.0,96,157.38,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34,"Associate degree (AA, AS)",500 - 999,1 - 23 hours,13.0,371,35.3,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34,College Graduate or Higher,499 or less,Under 1 hour,42.0,247,168.42,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34,College Graduate or Higher,499 or less,1 - 23 hours,54.5,247,225.88,2012
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",30-34,College Graduate or Higher,500 - 999,Under 1 hour,14.0,931,15.33,2012
