Cause of death,Age of mother,Mother's education,Birth weight,Age of infant at death,Deaths,Births,Death rate per 1000,Year
Certain conditions originating in the perinatal period,20-24,Some College Education,500 - 999,1 - 23,18,186,97.53,2013
Certain conditions originating in the perinatal period,20-24,Some College Education,500 - 999,24 - 144,10,186,55.29,2013
Certain conditions originating in the perinatal period,20-24,Some College Education,500 - 999,189 - 648,10,186,53.84,2013
Certain conditions originating in the perinatal period,20-24,College Graduate or Higher,200 - 499,0 - 1,12,45,268.95,2013
Certain conditions originating in the perinatal period,25-29,Elementary School or Less,500 - 999,1 - 23,11,102,109.76,2013
Certain conditions originating in the perinatal period,25-29,High School Incomplete,200 - 499,0 - 1,50,151,329.14,2013
Certain conditions originating in the perinatal period,25-29,High School Incomplete,500 - 999,0 - 1,16,496,32.63,2013
Certain conditions originating in the perinatal period,25-29,High School Incomplete,500 - 999,1 - 23,34,496,69.39,2013
Certain conditions originating in the perinatal period,25-29,High School Incomplete,500 - 999,24 - 144,22,496,45.08,2013
Certain conditions originating in the perinatal period,25-29,High School Incomplete,500 - 999,189 - 648,25,496,50.67,2013
Certain conditions originating in the perinatal period,25-29,High School Graduate,200 - 499,24 - 144,22,447,49.84,2013
Certain conditions originating in the perinatal period,25-29,High School Graduate,500 - 999,0 - 1,45,1218,36.66,2013
Certain conditions originating in the perinatal period,25-29,High School Graduate,500 - 999,1 - 23,71,1218,58.33,2013
Certain conditions originating in the perinatal period,25-29,High School Graduate,500 - 999,24 - 144,52,1218,42.65,2013
Certain conditions originating in the perinatal period,25-29,High School Graduate,500 - 999,189 - 648,50,1218,41.26,2013
Certain conditions originating in the perinatal period,25-29,High School Graduate,500 - 999,672 - 8736,15,1218,12.34,2013
Certain conditions originating in the perinatal period,25-29,Some College Education,200 - 499,0 - 1,97,404,240.32,2013
Certain conditions originating in the perinatal period,25-29,Some College Education,200 - 499,24 - 144,19,404,47.76,2013
Certain conditions originating in the perinatal period,25-29,Some College Education,200 - 499,189 - 648,10,404,24.82,2013
Certain conditions originating in the perinatal period,25-29,Some College Education,500 - 999,0 - 1,23,1190,19.54,2013
Certain conditions originating in the perinatal period,25-29,Some College Education,500 - 999,1 - 23,69,1190,58.0,2013
Certain conditions originating in the perinatal period,25-29,Some College Education,500 - 999,24 - 144,42,1190,35.12,2013
Certain conditions originating in the perinatal period,25-29,Some College Education,500 - 999,189 - 648,43,1190,36.33,2013
Certain conditions originating in the perinatal period,25-29,Some College Education,500 - 999,672 - 8736,10,1190,8.43,2013
Certain conditions originating in the perinatal period,25-29,Some College Education,200 - 499,0 - 1,47,142,333.48,2013
Certain conditions originating in the perinatal period,25-29,Some College Education,200 - 499,24 - 144,10,142,72.86,2013
Certain conditions originating in the perinatal period,25-29,Some College Education,500 - 999,1 - 23,26,411,63.95,2013
Certain conditions originating in the perinatal period,25-29,Some College Education,500 - 999,24 - 144,13,411,32.14,2013
Certain conditions originating in the perinatal period,25-29,Some College Education,500 - 999,189 - 648,15,411,36.69,2013
Certain conditions originating in the perinatal period,25-29,College Graduate or Higher,200 - 499,0 - 1,64,209,305.06,2013
Certain conditions originating in the perinatal period,25-29,College Graduate or Higher,200 - 499,24 - 144,12,209,58.19,2013
Certain conditions originating in the perinatal period,25-29,College Graduate or Higher,500 - 999,0 - 1,30,711,42.69,2013
Certain conditions originating in the perinatal period,25-29,College Graduate or Higher,500 - 999,1 - 23,49,711,68.52,2013
Certain conditions originating in the perinatal period,25-29,College Graduate or Higher,500 - 999,24 - 144,37,711,51.86,2013
Certain conditions originating in the perinatal period,25-29,College Graduate or Higher,500 - 999,189 - 648,29,711,40.97,2013
Certain conditions originating in the perinatal period,25-29,College Graduate or Higher,200 - 499,0 - 1,18,63,288.03,2013
Certain conditions originating in the perinatal period,25-29,College Graduate or Higher,500 - 999,1 - 23,16,231,70.34,2013
Certain conditions originating in the perinatal period,25-29,College Graduate or Higher,500 - 999,24 - 144,16,231,70.7,2013
Certain conditions originating in the perinatal period,25-29,College Graduate or Higher,500 - 999,189 - 648,11,231,47.99,2013
Certain conditions originating in the perinatal period,30-34,Elementary School or Less,200 - 499,0 - 1,14,55,260.02,2013
Certain conditions originating in the perinatal period,30-34,Elementary School or Less,500 - 999,0 - 1,10,157,64.36,2013
Certain conditions originating in the perinatal period,30-34,Elementary School or Less,500 - 999,1 - 23,10,157,65.26,2013
Certain conditions originating in the perinatal period,30-34,High School Incomplete,200 - 499,0 - 1,25,94,270.7,2013
Certain conditions originating in the perinatal period,30-34,High School Incomplete,500 - 999,0 - 1,10,367,28.23,2013
Certain conditions originating in the perinatal period,30-34,High School Incomplete,500 - 999,1 - 23,19,367,52.51,2013
Certain conditions originating in the perinatal period,30-34,High School Incomplete,500 - 999,24 - 144,20,367,55.42,2013
Certain conditions originating in the perinatal period,30-34,High School Incomplete,500 - 999,189 - 648,18,367,49.39,2013
Certain conditions originating in the perinatal period,30-34,High School Graduate,200 - 499,0 - 1,87,286,305.44,2013
Certain conditions originating in the perinatal period,30-34,High School Graduate,200 - 499,24 - 144,11,286,39.26,2013
Certain conditions originating in the perinatal period,30-34,High School Graduate,500 - 999,0 - 1,24,939,25.89,2013
Certain conditions originating in the perinatal period,30-34,High School Graduate,500 - 999,1 - 23,50,939,53.71,2013
Certain conditions originating in the perinatal period,30-34,High School Graduate,500 - 999,24 - 144,52,939,55.22,2013
Certain conditions originating in the perinatal period,30-34,High School Graduate,500 - 999,189 - 648,42,939,45.01,2013
Certain conditions originating in the perinatal period,30-34,High School Graduate,500 - 999,672 - 8736,12,939,12.84,2013
Certain conditions originating in the perinatal period,30-34,Some College Education,200 - 499,0 - 1,68,239,283.9,2013
Certain conditions originating in the perinatal period,30-34,Some College Education,200 - 499,24 - 144,11,239,46.63,2013
Certain conditions originating in the perinatal period,30-34,Some College Education,500 - 999,0 - 1,44,956,45.83,2013
Certain conditions originating in the perinatal period,30-34,Some College Education,500 - 999,1 - 23,51,956,53.28,2013
Certain conditions originating in the perinatal period,30-34,Some College Education,500 - 999,24 - 144,28,956,29.52,2013
Certain conditions originating in the perinatal period,30-34,Some College Education,500 - 999,189 - 648,38,956,39.94,2013
Certain conditions originating in the perinatal period,30-34,Some College Education,500 - 999,672 - 8736,13,956,13.65,2013
Certain conditions originating in the perinatal period,30-34,Some College Education,200 - 499,0 - 1,41,135,306.07,2013
Certain conditions originating in the perinatal period,30-34,Some College Education,500 - 999,1 - 23,33,373,87.31,2013
Certain conditions originating in the perinatal period,30-34,Some College Education,500 - 999,24 - 144,20,373,54.09,2013
Certain conditions originating in the perinatal period,30-34,Some College Education,500 - 999,189 - 648,14,373,37.68,2013
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,200 - 499,0 - 1,74,259,284.35,2013
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,200 - 499,24 - 144,13,259,50.4,2013
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,500 - 999,0 - 1,35,932,37.92,2013
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,500 - 999,1 - 23,62,932,66.19,2013
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,500 - 999,24 - 144,44,932,47.32,2013
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,500 - 999,189 - 648,32,932,34.53,2013
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,1000 - 1499,24 - 144,10,1483,6.84,2013
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,1000 - 1499,189 - 648,11,1483,7.45,2013
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,3000 - 3499,24 - 144,12,95431,0.13,2013
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,3500 - 3999,24 - 144,10,77866,0.13,2013
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,200 - 499,0 - 1,32,114,283.99,2013
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,500 - 999,0 - 1,12,484,25.26,2013
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,500 - 999,1 - 23,28,484,58.43,2013
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,500 - 999,24 - 144,28,484,58.5,2013
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,500 - 999,189 - 648,14,484,29.05,2013
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,500 - 999,1 - 23,10,121,83.32,2013
Certain conditions originating in the perinatal period,35-39,High School Incomplete,200 - 499,0 - 1,13,54,244.06,2013
Certain conditions originating in the perinatal period,35-39,High School Incomplete,200 - 499,1 - 23,19,54,356.13,2013
Certain conditions originating in the perinatal period,35-39,High School Incomplete,500 - 999,1 - 23,11,209,53.52,2013
Certain conditions originating in the perinatal period,35-39,High School Graduate,200 - 499,0 - 1,35,133,261.17,2013
Certain conditions originating in the perinatal period,35-39,High School Graduate,500 - 999,0 - 1,21,472,45.14,2013
Certain conditions originating in the perinatal period,35-39,High School Graduate,500 - 999,1 - 23,26,472,55.69,2013
Certain conditions originating in the perinatal period,35-39,High School Graduate,500 - 999,24 - 144,16,472,34.21,2013
Certain conditions originating in the perinatal period,35-39,High School Graduate,500 - 999,189 - 648,15,472,31.92,2013
Certain conditions originating in the perinatal period,35-39,Some College Education,200 - 499,0 - 1,49,162,301.48,2013
Certain conditions originating in the perinatal period,35-39,Some College Education,500 - 999,0 - 1,15,498,30.63,2013
Certain conditions originating in the perinatal period,35-39,Some College Education,500 - 999,1 - 23,17,498,34.77,2013
Certain conditions originating in the perinatal period,35-39,Some College Education,500 - 999,24 - 144,20,498,40.57,2013
Certain conditions originating in the perinatal period,35-39,Some College Education,500 - 999,189 - 648,21,498,42.39,2013
Certain conditions originating in the perinatal period,35-39,Some College Education,200 - 499,0 - 1,10,69,146.88,2013
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,200 - 499,0 - 1,40,145,273.01,2013
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,500 - 999,0 - 1,13,522,25.2,2013
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,500 - 999,1 - 23,32,522,60.89,2013
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,500 - 999,24 - 144,31,522,59.86,2013
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,500 - 999,189 - 648,20,522,38.44,2013
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,200 - 499,0 - 1,22,68,329.72,2013
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,500 - 999,1 - 23,15,272,55.47,2013
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,500 - 999,189 - 648,11,272,40.58,2013
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,500 - 999,1 - 23,13,117,111.89,2013
Certain conditions originating in the perinatal period,40-44,High School Graduate,500 - 999,1 - 23,12,127,95.74,2013
Certain conditions originating in the perinatal period,40-44,College Graduate or Higher,500 - 999,24 - 144,14,155,91.64,2013
"Affected by maternal factors and by complications of pregnancy, labor and delivery",15-19,High School Incomplete,200 - 499,0 - 1,14,199,71.6,2013
"Affected by maternal factors and by complications of pregnancy, labor and delivery",15-19,High School Incomplete,200 - 499,1 - 23,31,199,153.68,2013
"Affected by maternal factors and by complications of pregnancy, labor and delivery",15-19,High School Incomplete,500 - 999,1 - 23,17,711,24.23,2013
"Affected by maternal factors and by complications of pregnancy, labor and delivery",15-19,High School Graduate,200 - 499,1 - 23,28,176,161.48,2013
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Incomplete,200 - 499,0 - 1,17,194,89.62,2013
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Incomplete,200 - 499,1 - 23,25,194,126.65,2013
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Incomplete,500 - 999,1 - 23,14,711,20.08,2013
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Graduate,200 - 499,0 - 1,50,544,91.48,2013
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Graduate,200 - 499,1 - 23,62,544,113.95,2013
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Graduate,500 - 999,0 - 1,21,1712,12.38,2013
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Graduate,500 - 999,1 - 23,41,1712,23.74,2013
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,Some College Education,200 - 499,0 - 1,24,387,63.18,2013
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,Some College Education,200 - 499,1 - 23,61,387,157.22,2013
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,Some College Education,500 - 999,0 - 1,19,1187,16.14,2013
